0.000000	-0.300000
0.015708	-0.301484
0.031416	-0.302893
0.047124	-0.304226
0.062832	-0.305484
0.078540	-0.306665
0.094248	-0.307770
0.109956	-0.308799
0.125664	-0.309751
0.141372	-0.310625
0.157080	-0.311422
0.172788	-0.312142
0.188496	-0.312785
0.204204	-0.313349
0.219911	-0.313835
0.235619	-0.314244
0.251327	-0.314574
0.267035	-0.314827
0.282743	-0.315001
0.298451	-0.315096
0.314159	-0.315114
0.329867	-0.315053
0.345575	-0.314914
0.361283	-0.314697
0.376991	-0.314401
0.392699	-0.314028
0.408407	-0.313576
0.424115	-0.313047
0.439823	-0.312440
0.455531	-0.311755
0.471239	-0.310994
0.486947	-0.310155
0.502655	-0.309239
0.518363	-0.308246
0.534071	-0.307177
0.549779	-0.306031
0.565487	-0.304810
0.581195	-0.303513
0.596903	-0.302141
0.612611	-0.300694
0.628319	-0.299173
0.644026	-0.297577
0.659734	-0.295907
0.675442	-0.294165
0.691150	-0.292349
0.706858	-0.290461
0.722566	-0.288501
0.738274	-0.286469
0.753982	-0.284367
0.769690	-0.282194
0.785398	-0.279951
0.801106	-0.277638
0.816814	-0.275257
0.832522	-0.272808
0.848230	-0.270292
0.863938	-0.267708
0.879646	-0.265058
0.895354	-0.262343
0.911062	-0.259562
0.926770	-0.256717
0.942478	-0.253809
0.958186	-0.250838
0.973894	-0.247805
0.989602	-0.244711
1.005310	-0.241556
1.021018	-0.238341
1.036726	-0.235068
1.052434	-0.231736
1.068142	-0.228347
1.083849	-0.224901
1.099557	-0.221400
1.115265	-0.217845
1.130973	-0.214235
1.146681	-0.210572
1.162389	-0.206858
1.178097	-0.203092
1.193805	-0.199276
1.209513	-0.195411
1.225221	-0.191498
1.240929	-0.187538
1.256637	-0.183531
1.272345	-0.179479
1.288053	-0.175382
1.303761	-0.171243
1.319469	-0.167061
1.335177	-0.162838
1.350885	-0.158575
1.366593	-0.154273
1.382301	-0.149932
1.398009	-0.145555
1.413717	-0.141143
1.429425	-0.136695
1.445133	-0.132214
1.460841	-0.127700
1.476549	-0.123155
1.492257	-0.118580
1.507964	-0.113976
1.523672	-0.109344
1.539380	-0.104685
1.555088	-0.100000
