2.000000	1.000000
2.100000	1.190909
2.200000	1.366666
2.300000	1.530769
2.400000	1.685714
2.500000	1.833333
2.600000	1.975000
2.700000	2.111764
2.800000	2.244444
2.900000	2.373684
