
0.000000	-0.300000
0.157080	-0.311979
0.314159	-0.316260
0.471239	-0.312742
0.628319	-0.301513
0.785398	-0.282855
0.942478	-0.257231
1.099557	-0.225274
1.256637	-0.187778
1.413717	-0.145672
1.570796	-0.100000

